Tempo(s)	Deformação(mm)	Força(N)
1568.0 	156.79 	532.40 
1568.5 	156.84 	532.40 
1569.0 	156.89 	532.40 
1569.5 	156.94 	532.40 
1570.0 	156.99 	532.40 
1570.5 	157.04 	532.40 
1571.0 	157.09 	532.40 
1571.5 	157.14 	532.40 
1572.0 	157.19 	532.40 
1572.5 	157.24 	532.40 
1573.0 	157.29 	532.40 
1573.5 	157.34 	531.72 
1574.0 	157.39 	532.40 
1574.5 	157.44 	531.72 
1575.0 	157.49 	532.40 
1575.5 	157.54 	532.40 
1576.0 	157.59 	532.40 
1576.5 	157.64 	531.72 
1577.0 	157.69 	531.72 
1577.5 	157.74 	531.72 
1578.0 	157.79 	531.72 
1578.5 	157.84 	531.72 
1579.0 	157.89 	531.72 
1579.5 	157.94 	532.40 
1580.0 	157.99 	531.72 
1580.5 	158.04 	532.40 
1581.0 	158.09 	532.40 
1581.5 	158.14 	532.40 
1582.0 	158.19 	532.40 
1582.5 	158.24 	531.72 
1583.0 	158.29 	531.72 
1583.5 	158.34 	531.72 
1584.0 	158.39 	532.40 
1584.5 	158.44 	531.72 
1585.0 	158.49 	531.72 
1585.5 	158.54 	532.40 
1586.0 	158.59 	532.40 
1586.5 	158.64 	531.72 
1587.0 	158.69 	531.72 
1587.5 	158.74 	531.72 
1588.0 	158.79 	531.72 
1588.5 	158.84 	531.72 
1589.0 	158.89 	531.72 
1589.5 	158.94 	532.40 
1590.0 	158.99 	531.72 
1590.5 	159.04 	532.40 
1591.0 	159.09 	532.40 
1591.5 	159.14 	531.72 
1592.0 	159.19 	532.40 
1592.5 	159.24 	531.72 
1593.0 	159.29 	532.40 
1593.5 	159.34 	532.40 
1594.0 	159.39 	531.72 
1594.5 	159.44 	531.72 
1595.0 	159.49 	532.40 
1595.5 	159.54 	531.72 
1596.0 	159.59 	531.72 
1596.5 	159.64 	531.72 
1597.0 	159.69 	531.72 
1597.5 	159.74 	532.40 
1598.0 	159.79 	531.72 
1598.5 	159.84 	531.72 
1599.0 	159.89 	531.72 
1599.5 	159.94 	532.40 
1600.0 	159.99 	531.72 
1600.5 	160.04 	532.40 
1601.0 	160.09 	531.72 
1601.5 	160.14 	532.40 
1602.0 	160.19 	532.40 
1602.5 	160.24 	531.72 
1603.0 	160.29 	531.72 
1603.5 	160.34 	531.72 
1604.0 	160.39 	531.72 
1604.5 	160.44 	531.72 
1605.0 	160.49 	531.72 
1605.5 	160.54 	531.72 
1606.0 	160.59 	531.72 
1606.5 	160.64 	531.72 
1607.0 	160.69 	531.72 
1607.5 	160.74 	531.72 
1608.0 	160.79 	531.72 
1608.5 	160.84 	531.72 
1609.0 	160.89 	531.72 
1609.5 	160.94 	531.72 
1610.0 	160.99 	531.72 
1610.5 	161.04 	531.72 
1611.0 	161.09 	531.72 
1611.5 	161.14 	531.72 
1612.0 	161.19 	531.72 
1612.5 	161.24 	531.72 
1613.0 	161.29 	531.72 
1613.5 	161.34 	531.72 
1614.0 	161.39 	531.72 
1614.5 	161.44 	531.72 
1615.0 	161.49 	531.72 
1615.5 	161.54 	531.72 
1616.0 	161.59 	531.72 
1616.5 	161.64 	531.72 
1617.0 	161.69 	531.72 
1617.5 	161.74 	531.72 
1618.0 	161.79 	531.72 
1618.5 	161.84 	531.72 
1619.0 	161.89 	531.05 
1619.5 	161.94 	531.72 
1620.0 	161.99 	531.05 
1620.5 	162.04 	531.05 
1621.0 	162.09 	531.05 
1621.5 	162.14 	531.05 
1622.0 	162.19 	531.05 
1622.5 	162.24 	531.05 
1623.0 	162.29 	531.05 
1623.5 	162.34 	531.72 
1624.0 	162.39 	531.72 
1624.5 	162.44 	531.05 
1625.0 	162.49 	531.72 
1625.5 	162.54 	531.05 
1626.0 	162.59 	531.05 
1626.5 	162.64 	531.05 
1627.0 	162.69 	531.72 
1627.5 	162.74 	531.05 
1628.0 	162.79 	531.05 
1628.5 	162.84 	531.05 
1629.0 	162.89 	531.05 
1629.5 	162.94 	531.05 
1630.0 	162.99 	531.05 
1630.5 	163.04 	531.05 
1631.0 	163.09 	531.72 
1631.5 	163.14 	531.05 
1632.0 	163.19 	531.05 
1632.5 	163.24 	531.05 
1633.0 	163.29 	531.05 
1633.5 	163.34 	531.05 
1634.0 	163.39 	531.05 
1634.5 	163.44 	531.05 
1635.0 	163.49 	531.05 
1635.5 	163.54 	531.05 
1636.0 	163.59 	531.05 
1636.5 	163.64 	531.05 
1637.0 	163.69 	531.05 
1637.5 	163.74 	531.05 
1638.0 	163.79 	531.05 
1638.5 	163.84 	531.05 
1639.0 	163.89 	531.05 
1639.5 	163.94 	531.05 
1640.0 	163.99 	531.05 
1640.5 	164.04 	531.05 
1641.0 	164.09 	531.05 
1641.5 	164.14 	531.05 
1642.0 	164.19 	531.05 
1642.5 	164.24 	531.05 
1643.0 	164.29 	531.05 
1643.5 	164.34 	531.05 
1644.0 	164.39 	531.05 
1644.5 	164.44 	531.05 
1645.0 	164.49 	531.05 
1645.5 	164.54 	531.05 
1646.0 	164.59 	531.05 
1646.5 	164.64 	531.05 
1647.0 	164.69 	531.05 
1647.5 	164.74 	531.05 
1648.0 	164.79 	531.05 
1648.5 	164.84 	530.37 
1649.0 	164.89 	531.05 
1649.5 	164.94 	531.05 
1650.0 	164.99 	531.05 
1650.5 	165.04 	531.05 
1651.0 	165.09 	531.05 
1651.5 	165.14 	531.05 
1652.0 	165.19 	531.05 
1652.5 	165.24 	531.05 
1653.0 	165.29 	530.37 
1653.5 	165.34 	531.05 
1654.0 	165.39 	531.05 
1654.5 	165.44 	531.05 
1655.0 	165.49 	531.05 
1655.5 	165.54 	531.05 
1656.0 	165.59 	530.37 
1656.5 	165.64 	530.37 
1657.0 	165.69 	530.37 
1657.5 	165.74 	531.05 
1658.0 	165.79 	531.05 
1658.5 	165.84 	531.05 
1659.0 	165.89 	530.37 
1659.5 	165.94 	530.37 
1660.0 	165.99 	530.37 
1660.5 	166.04 	530.37 
1661.0 	166.09 	530.37 
1661.5 	166.14 	530.37 
1662.0 	166.19 	530.37 
1662.5 	166.24 	530.37 
1663.0 	166.29 	530.37 
1663.5 	166.34 	530.37 
1664.0 	166.39 	530.37 
1664.5 	166.44 	530.37 
1665.0 	166.49 	530.37 
1665.5 	166.54 	530.37 
1666.0 	166.59 	530.37 
1666.5 	166.64 	529.69 
1667.0 	166.69 	530.37 
1667.5 	166.74 	529.69 
1668.0 	166.79 	529.69 
1668.5 	166.84 	529.69 
1669.0 	166.89 	530.37 
1669.5 	166.94 	529.69 
1670.0 	166.99 	529.69 
1670.5 	167.04 	529.69 
1671.0 	167.09 	530.37 
1671.5 	167.14 	529.69 
1672.0 	167.19 	529.69 
1672.5 	167.24 	529.69 
1673.0 	167.29 	529.69 
1673.5 	167.34 	529.69 
1674.0 	167.39 	529.69 
1674.5 	167.44 	529.69 
1675.0 	167.49 	529.69 
1675.5 	167.54 	529.69 
1676.0 	167.59 	529.69 
1676.5 	167.64 	529.69 
1677.0 	167.69 	529.69 
1677.5 	167.74 	529.69 
1678.0 	167.79 	529.69 
1678.5 	167.84 	529.02 
1679.0 	167.89 	529.69 
1679.5 	167.94 	529.69 
1680.0 	167.99 	529.69 
1680.5 	168.04 	529.69 
1681.0 	168.09 	529.02 
1681.5 	168.14 	529.69 
1682.0 	168.19 	529.02 
1682.5 	168.24 	529.02 
1683.0 	168.29 	529.02 
1683.5 	168.34 	529.69 
1684.0 	168.39 	529.69 
1684.5 	168.44 	529.69 
1685.0 	168.49 	529.69 
1685.5 	168.54 	529.02 
1686.0 	168.59 	529.69 
1686.5 	168.64 	529.02 
1687.0 	168.69 	529.69 
1687.5 	168.74 	529.69 
1688.0 	168.79 	529.02 
1688.5 	168.84 	529.02 
1689.0 	168.89 	529.02 
1689.5 	168.94 	529.02 
1690.0 	168.99 	529.02 
1690.5 	169.04 	529.02 
1691.0 	169.09 	529.02 
1691.5 	169.14 	529.69 
1692.0 	169.19 	529.02 
1692.5 	169.24 	529.02 
1693.0 	169.29 	529.02 
1693.5 	169.34 	529.02 
1694.0 	169.39 	529.02 
1694.5 	169.44 	529.02 
1695.0 	169.49 	529.02 
1695.5 	169.54 	529.02 
1696.0 	169.59 	529.02 
1696.5 	169.64 	529.02 
1697.0 	169.69 	528.34 
1697.5 	169.74 	528.34 
1698.0 	169.79 	528.34 
1698.5 	169.84 	528.34 
1699.0 	169.89 	529.02 
1699.5 	169.94 	529.02 
1700.0 	169.99 	529.02 
1700.5 	170.04 	529.02 
1701.0 	170.09 	529.02 
1701.5 	170.14 	529.02 
1702.0 	170.19 	528.34 
1702.5 	170.24 	528.34 
1703.0 	170.29 	529.02 
1703.5 	170.34 	528.34 
1704.0 	170.39 	528.34 
1704.5 	170.44 	528.34 
1705.0 	170.49 	528.34 
1705.5 	170.54 	528.34 
1706.0 	170.59 	528.34 
1706.5 	170.64 	528.34 
1707.0 	170.69 	529.02 
1707.5 	170.74 	529.02 
1708.0 	170.79 	528.34 
1708.5 	170.84 	529.02 
1709.0 	170.89 	528.34 
1709.5 	170.94 	529.02 
1710.0 	170.99 	528.34 
1710.5 	171.04 	529.02 
1711.0 	171.09 	528.34 
1711.5 	171.14 	529.02 
1712.0 	171.19 	528.34 
1712.5 	171.24 	529.02 
1713.0 	171.29 	528.34 
1713.5 	171.34 	528.34 
1714.0 	171.39 	528.34 
1714.5 	171.44 	529.02 
1715.0 	171.49 	528.34 
1715.5 	171.54 	528.34 
1716.0 	171.59 	529.02 
1716.5 	171.64 	528.34 
1717.0 	171.69 	529.02 
1717.5 	171.74 	528.34 
1718.0 	171.79 	528.34 
1718.5 	171.84 	528.34 
1719.0 	171.89 	528.34 
1719.5 	171.94 	528.34 
1720.0 	171.99 	529.02 
1720.5 	172.04 	528.34 
1721.0 	172.09 	528.34 
1721.5 	172.14 	529.02 
1722.0 	172.19 	528.34 
1722.5 	172.24 	529.02 
1723.0 	172.29 	528.34 
1723.5 	172.34 	528.34 
1724.0 	172.39 	528.34 
1724.5 	172.44 	528.34 
1725.0 	172.49 	529.02 
1725.5 	172.54 	528.34 
1726.0 	172.59 	528.34 
1726.5 	172.64 	529.02 
1727.0 	172.69 	528.34 
1727.5 	172.74 	528.34 
1728.0 	172.79 	528.34 
1728.5 	172.84 	528.34 
1729.0 	172.89 	528.34 
1729.5 	172.94 	528.34 
1730.0 	172.99 	528.34 
1730.5 	173.04 	528.34 
1731.0 	173.09 	527.67 
1731.5 	173.14 	528.34 
1732.0 	173.19 	528.34 
1732.5 	173.24 	528.34 
1733.0 	173.29 	527.67 
1733.5 	173.34 	527.67 
1734.0 	173.39 	527.67 
1734.5 	173.44 	527.67 
1735.0 	173.49 	527.67 
1735.5 	173.54 	527.67 
1736.0 	173.59 	527.67 
1736.5 	173.64 	527.67 
1737.0 	173.69 	527.67 
1737.5 	173.74 	526.99 
1738.0 	173.79 	527.67 
1738.5 	173.84 	527.67 
1739.0 	173.89 	527.67 
1739.5 	173.94 	527.67 
1740.0 	173.99 	527.67 
1740.5 	174.04 	527.67 
1741.0 	174.09 	527.67 
1741.5 	174.14 	527.67 
1742.0 	174.19 	527.67 
1742.5 	174.24 	527.67 
1743.0 	174.29 	527.67 
1743.5 	174.34 	527.67 
1744.0 	174.39 	527.67 
1744.5 	174.44 	527.67 
1745.0 	174.49 	527.67 
1745.5 	174.54 	527.67 
1746.0 	174.59 	527.67 
1746.5 	174.64 	527.67 
1747.0 	174.69 	527.67 
1747.5 	174.74 	527.67 
1748.0 	174.79 	527.67 
1748.5 	174.84 	527.67 
1749.0 	174.89 	527.67 
1749.5 	174.94 	527.67 
1750.0 	174.99 	527.67 
1750.5 	175.04 	527.67 
1751.0 	175.09 	527.67 
1751.5 	175.14 	527.67 
1752.0 	175.19 	527.67 
1752.5 	175.24 	527.67 
1753.0 	175.29 	527.67 
1753.5 	175.34 	527.67 
1754.0 	175.39 	527.67 
1754.5 	175.44 	527.67 
1755.0 	175.49 	527.67 
1755.5 	175.54 	527.67 
1756.0 	175.59 	526.99 
1756.5 	175.64 	526.99 
1757.0 	175.69 	526.99 
1757.5 	175.74 	526.99 
1758.0 	175.79 	526.99 
1758.5 	175.84 	526.99 
1759.0 	175.89 	527.67 
1759.5 	175.94 	526.99 
1760.0 	175.99 	527.67 
1760.5 	176.04 	526.99 
1761.0 	176.09 	527.67 
1761.5 	176.14 	526.99 
1762.0 	176.19 	526.99 
1762.5 	176.24 	526.99 
1763.0 	176.29 	526.99 
1763.5 	176.34 	526.99 
1764.0 	176.39 	526.99 
1764.5 	176.44 	526.99 
1765.0 	176.49 	526.99 
1765.5 	176.54 	526.99 
1766.0 	176.59 	526.99 
1766.5 	176.64 	526.99 
1767.0 	176.69 	526.99 
1767.5 	176.74 	526.99 
1768.0 	176.79 	526.99 
1768.5 	176.84 	526.99 
1769.0 	176.89 	526.32 
1769.5 	176.94 	526.99 
1770.0 	176.99 	526.32 
1770.5 	177.04 	526.99 
1771.0 	177.09 	526.99 
1771.5 	177.14 	526.99 
1772.0 	177.19 	526.32 
1772.5 	177.24 	526.32 
1773.0 	177.29 	526.99 
1773.5 	177.34 	526.32 
1774.0 	177.39 	526.32 
1774.5 	177.44 	526.32 
1775.0 	177.49 	526.32 
1775.5 	177.54 	526.32 
1776.0 	177.59 	526.32 
1776.5 	177.64 	526.32 
1777.0 	177.69 	526.32 
1777.5 	177.74 	525.64 
1778.0 	177.79 	526.32 
1778.5 	177.84 	526.32 
1779.0 	177.89 	526.32 
1779.5 	177.94 	525.64 
1780.0 	177.99 	526.32 
1780.5 	178.04 	526.32 
1781.0 	178.09 	526.32 
1781.5 	178.14 	526.32 
1782.0 	178.19 	525.64 
1782.5 	178.24 	525.64 
1783.0 	178.29 	525.64 
1783.5 	178.34 	525.64 
1784.0 	178.39 	525.64 
1784.5 	178.44 	526.32 
1785.0 	178.49 	526.32 
1785.5 	178.54 	525.64 
1786.0 	178.59 	525.64 
1786.5 	178.64 	525.64 
1787.0 	178.69 	525.64 
1787.5 	178.74 	525.64 
1788.0 	178.79 	525.64 
1788.5 	178.84 	525.64 
1789.0 	178.89 	525.64 
1789.5 	178.94 	525.64 
1790.0 	178.99 	525.64 
1790.5 	179.04 	525.64 
1791.0 	179.09 	525.64 
1791.5 	179.14 	524.96 
1792.0 	179.19 	525.64 
1792.5 	179.24 	524.96 
1793.0 	179.29 	524.96 
1793.5 	179.34 	524.96 
1794.0 	179.39 	524.96 
1794.5 	179.44 	524.96 
1795.0 	179.49 	524.96 
1795.5 	179.54 	524.96 
1796.0 	179.59 	524.96 
1796.5 	179.64 	524.96 
1797.0 	179.69 	524.96 
1797.5 	179.74 	524.29 
1798.0 	179.79 	524.96 
1798.5 	179.84 	524.96 
1799.0 	179.89 	524.96 
1799.5 	179.94 	524.29 
1800.0 	179.99 	524.29 
1800.5 	180.04 	524.96 
1801.0 	180.09 	524.96 
1801.5 	180.14 	524.29 
1802.0 	180.19 	524.29 
1802.5 	180.24 	524.29 
1803.0 	180.29 	524.29 
1803.5 	180.34 	524.96 
1804.0 	180.39 	524.29 
1804.5 	180.44 	524.29 
1805.0 	180.49 	524.29 
1805.5 	180.54 	524.29 
1806.0 	180.59 	524.29 
1806.5 	180.64 	524.29 
1807.0 	180.69 	524.29 
1807.5 	180.74 	524.29 
1808.0 	180.79 	524.29 
1808.5 	180.84 	524.29 
1809.0 	180.89 	524.29 
1809.5 	180.94 	524.29 
1810.0 	180.99 	524.29 
1810.5 	181.04 	524.29 
1811.0 	181.09 	523.61 
1811.5 	181.14 	524.29 
1812.0 	181.19 	523.61 
1812.5 	181.24 	524.29 
1813.0 	181.29 	523.61 
1813.5 	181.34 	523.61 
1814.0 	181.39 	523.61 
1814.5 	181.44 	523.61 
1815.0 	181.49 	523.61 
1815.5 	181.54 	523.61 
1816.0 	181.59 	523.61 
1816.5 	181.64 	523.61 
1817.0 	181.69 	522.94 
1817.5 	181.74 	523.61 
1818.0 	181.79 	522.94 
1818.5 	181.84 	522.94 
1819.0 	181.89 	522.94 
1819.5 	181.94 	522.94 
1820.0 	181.99 	523.61 
1820.5 	182.04 	523.61 
1821.0 	182.09 	522.94 
1821.5 	182.14 	522.94 
1822.0 	182.19 	523.61 
1822.5 	182.24 	522.94 
1823.0 	182.29 	522.26 
1823.5 	182.34 	522.94 
1824.0 	182.39 	522.94 
1824.5 	182.44 	522.94 
1825.0 	182.49 	522.94 
1825.5 	182.54 	522.94 
1826.0 	182.59 	522.94 
1826.5 	182.64 	522.94 
1827.0 	182.69 	522.26 
1827.5 	182.74 	522.26 
1828.0 	182.79 	522.26 
1828.5 	182.84 	522.26 
1829.0 	182.89 	522.26 
1829.5 	182.94 	522.26 
1830.0 	182.99 	522.26 
1830.5 	183.04 	522.26 
1831.0 	183.09 	522.26 
1831.5 	183.14 	522.26 
1832.0 	183.19 	522.26 
1832.5 	183.24 	522.26 
1833.0 	183.29 	522.26 
1833.5 	183.34 	521.59 
1834.0 	183.39 	522.26 
1834.5 	183.44 	522.26 
1835.0 	183.49 	522.26 
1835.5 	183.54 	522.26 
1836.0 	183.59 	522.26 
1836.5 	183.64 	522.26 
1837.0 	183.69 	522.26 
1837.5 	183.74 	522.26 
1838.0 	183.79 	521.59 
1838.5 	183.84 	522.26 
1839.0 	183.89 	522.26 
1839.5 	183.94 	522.26 
1840.0 	183.99 	522.26 
1840.5 	184.04 	522.26 
1841.0 	184.09 	522.26 
1841.5 	184.14 	522.26 
1842.0 	184.19 	522.26 
1842.5 	184.24 	522.26 
1843.0 	184.29 	521.59 
1843.5 	184.34 	522.26 
1844.0 	184.39 	521.59 
1844.5 	184.44 	522.26 
1845.0 	184.49 	521.59 
1845.5 	184.54 	521.59 
1846.0 	184.59 	521.59 
1846.5 	184.64 	522.26 
1847.0 	184.69 	521.59 
1847.5 	184.74 	522.26 
1848.0 	184.79 	521.59 
1848.5 	184.84 	521.59 
1849.0 	184.89 	521.59 
1849.5 	184.94 	521.59 
1850.0 	184.99 	521.59 
1850.5 	185.04 	521.59 
1851.0 	185.09 	521.59 
1851.5 	185.14 	521.59 
1852.0 	185.19 	520.91 
1852.5 	185.24 	521.59 
1853.0 	185.29 	521.59 
1853.5 	185.34 	521.59 
1854.0 	185.39 	520.91 
1854.5 	185.44 	521.59 
1855.0 	185.49 	521.59 
1855.5 	185.54 	521.59 
1856.0 	185.59 	521.59 
1856.5 	185.64 	521.59 
1857.0 	185.69 	521.59 
1857.5 	185.74 	521.59 
1858.0 	185.79 	520.91 
1858.5 	185.84 	520.91 
1859.0 	185.89 	520.91 
1859.5 	185.94 	520.91 
1860.0 	185.99 	521.59 
1860.5 	186.04 	520.91 
1861.0 	186.09 	520.91 
1861.5 	186.14 	520.91 
1862.0 	186.19 	520.91 
1862.5 	186.24 	520.91 
1863.0 	186.29 	520.91 
1863.5 	186.34 	520.91 
1864.0 	186.39 	520.91 
1864.5 	186.44 	520.91 
1865.0 	186.49 	520.91 
1865.5 	186.54 	520.91 
1866.0 	186.59 	520.91 
1866.5 	186.64 	520.91 
1867.0 	186.69 	520.91 
1867.5 	186.74 	520.23 
1868.0 	186.79 	520.23 
1868.5 	186.84 	520.91 
1869.0 	186.89 	520.91 
1869.5 	186.94 	520.91 
1870.0 	186.99 	520.91 
1870.5 	187.04 	520.23 
1871.0 	187.09 	520.23 
1871.5 	187.14 	520.23 
1872.0 	187.19 	520.23 
1872.5 	187.24 	520.23 
1873.0 	187.29 	520.23 
1873.5 	187.34 	520.23 
1874.0 	187.39 	520.23 
1874.5 	187.44 	520.23 
1875.0 	187.49 	520.23 
1875.5 	187.54 	520.23 
1876.0 	187.59 	520.23 
1876.5 	187.64 	520.23 
1877.0 	187.69 	520.23 
1877.5 	187.74 	520.23 
1878.0 	187.79 	520.23 
1878.5 	187.84 	519.56 
1879.0 	187.89 	520.23 
1879.5 	187.94 	520.23 
1880.0 	187.99 	520.23 
1880.5 	188.04 	519.56 
1881.0 	188.09 	520.23 
1881.5 	188.14 	520.23 
1882.0 	188.19 	520.23 
1882.5 	188.24 	519.56 
1883.0 	188.29 	520.23 
1883.5 	188.34 	520.23 
1884.0 	188.39 	520.23 
1884.5 	188.44 	520.23 
1885.0 	188.49 	520.23 
1885.5 	188.54 	520.23 
1886.0 	188.59 	520.23 
1886.5 	188.64 	520.23 
1887.0 	188.69 	520.23 
1887.5 	188.74 	519.56 
1888.0 	188.79 	520.23 
1888.5 	188.84 	519.56 
1889.0 	188.89 	519.56 
1889.5 	188.94 	519.56 
1890.0 	188.99 	519.56 
1890.5 	189.04 	519.56 
1891.0 	189.09 	519.56 
1891.5 	189.14 	519.56 
1892.0 	189.19 	519.56 
1892.5 	189.24 	519.56 
1893.0 	189.29 	519.56 
1893.5 	189.34 	519.56 
1894.0 	189.39 	519.56 
1894.5 	189.44 	519.56 
1895.0 	189.49 	520.23 
1895.5 	189.54 	519.56 
1896.0 	189.59 	520.23 
1896.5 	189.64 	519.56 
1897.0 	189.69 	519.56 
1897.5 	189.74 	519.56 
1898.0 	189.79 	519.56 
1898.5 	189.84 	519.56 
1899.0 	189.89 	519.56 
1899.5 	189.94 	519.56 
1900.0 	189.99 	519.56 
1900.5 	190.04 	519.56 
1901.0 	190.09 	519.56 
1901.5 	190.14 	519.56 
1902.0 	190.19 	519.56 
1902.5 	190.24 	519.56 
1903.0 	190.29 	519.56 
1903.5 	190.34 	519.56 
1904.0 	190.39 	519.56 
1904.5 	190.44 	518.88 
1905.0 	190.49 	519.56 
1905.5 	190.54 	519.56 
1906.0 	190.59 	519.56 
1906.5 	190.64 	519.56 
1907.0 	190.69 	519.56 
1907.5 	190.74 	518.88 
1908.0 	190.79 	519.56 
1908.5 	190.84 	518.88 
1909.0 	190.89 	518.88 
1909.5 	190.94 	519.56 
1910.0 	190.99 	518.88 
1910.5 	191.04 	519.56 
1911.0 	191.09 	518.88 
1911.5 	191.14 	519.56 
1912.0 	191.19 	519.56 
1912.5 	191.24 	519.56 
1913.0 	191.29 	519.56 
1913.5 	191.34 	519.56 
1914.0 	191.39 	519.56 
1914.5 	191.44 	519.56 
1915.0 	191.49 	519.56 
1915.5 	191.54 	519.56 
1916.0 	191.59 	519.56 
1916.5 	191.64 	519.56 
1917.0 	191.69 	519.56 
1917.5 	191.74 	519.56 
1918.0 	191.79 	518.88 
1918.5 	191.84 	519.56 
1919.0 	191.89 	518.88 
1919.5 	191.94 	519.56 
1920.0 	191.99 	518.88 
1920.5 	192.04 	519.56 
1921.0 	192.09 	519.56 
1921.5 	192.14 	518.88 
1922.0 	192.19 	518.88 
1922.5 	192.24 	518.88 
1923.0 	192.29 	518.88 
1923.5 	192.34 	518.88 
1924.0 	192.39 	518.88 
1924.5 	192.44 	518.88 
1925.0 	192.49 	518.88 
1925.5 	192.54 	518.88 
1926.0 	192.59 	518.88 
1926.5 	192.64 	518.88 
1927.0 	192.69 	518.88 
1927.5 	192.74 	518.88 
1928.0 	192.79 	518.21 
1928.5 	192.84 	518.88 
1929.0 	192.89 	518.88 
1929.5 	192.94 	518.88 
1930.0 	192.99 	518.88 
1930.5 	193.04 	518.21 
1931.0 	193.09 	518.21 
1931.5 	193.14 	518.88 
1932.0 	193.19 	518.21 
1932.5 	193.24 	518.21 
1933.0 	193.29 	518.21 
1933.5 	193.34 	518.21 
1934.0 	193.39 	518.21 
1934.5 	193.44 	518.21 
1935.0 	193.49 	518.21 
1935.5 	193.54 	518.21 
1936.0 	193.59 	518.21 
1936.5 	193.64 	518.88 
1937.0 	193.69 	518.21 
1937.5 	193.74 	518.88 
1938.0 	193.79 	518.21 
1938.5 	193.84 	518.21 
1939.0 	193.89 	518.21 
1939.5 	193.94 	518.21 
1940.0 	193.99 	518.21 
1940.5 	194.04 	518.21 
1941.0 	194.09 	518.21 
1941.5 	194.14 	518.21 
1942.0 	194.19 	518.21 
1942.5 	194.24 	518.21 
1943.0 	194.29 	518.21 
1943.5 	194.34 	518.21 
1944.0 	194.39 	518.21 
1944.5 	194.44 	518.21 
1945.0 	194.49 	518.21 
1945.5 	194.54 	518.21 
1946.0 	194.59 	518.21 
1946.5 	194.64 	518.21 
1947.0 	194.69 	518.21 
1947.5 	194.74 	518.21 
1948.0 	194.79 	518.21 
1948.5 	194.84 	517.53 
1949.0 	194.89 	517.53 
1949.5 	194.94 	517.53 
1950.0 	194.99 	518.21 
1950.5 	195.04 	518.21 
1951.0 	195.09 	517.53 
1951.5 	195.14 	517.53 
1952.0 	195.19 	517.53 
1952.5 	195.24 	518.21 
1953.0 	195.29 	517.53 
1953.5 	195.34 	517.53 
1954.0 	195.39 	517.53 
1954.5 	195.44 	517.53 
1955.0 	195.49 	517.53 
1955.5 	195.54 	517.53 
1956.0 	195.59 	517.53 
1956.5 	195.64 	517.53 
1957.0 	195.69 	517.53 
1957.5 	195.74 	517.53 
1958.0 	195.79 	517.53 
1958.5 	195.84 	517.53 
1959.0 	195.89 	517.53 
1959.5 	195.94 	517.53 
1960.0 	195.99 	517.53 
1960.5 	196.04 	516.86 
1961.0 	196.09 	517.53 
1961.5 	196.14 	517.53 
1962.0 	196.19 	516.86 
1962.5 	196.24 	516.86 
1963.0 	196.29 	516.86 
1963.5 	196.34 	516.86 
1964.0 	196.39 	516.86 
1964.5 	196.44 	516.86 
1965.0 	196.49 	516.86 
1965.5 	196.54 	516.18 
1966.0 	196.59 	516.18 
1966.5 	196.64 	516.18 
1967.0 	196.69 	516.18 
1967.5 	196.74 	516.18 
1968.0 	196.79 	516.18 
1968.5 	196.84 	516.18 
1969.0 	196.89 	515.51 
1969.5 	196.94 	515.51 
1970.0 	196.99 	515.51 
1970.5 	197.04 	515.51 
1971.0 	197.09 	515.51 
1971.5 	197.14 	515.51 
1972.0 	197.19 	514.83 
1972.5 	197.24 	515.51 
1973.0 	197.29 	514.83 
1973.5 	197.34 	514.83 
1974.0 	197.39 	514.83 
1974.5 	197.44 	514.83 
1975.0 	197.49 	514.83 
1975.5 	197.54 	514.83 
1976.0 	197.59 	514.83 
1976.5 	197.64 	514.15 
1977.0 	197.69 	514.83 
1977.5 	197.74 	514.83 
1978.0 	197.79 	514.15 
1978.5 	197.84 	514.83 
1979.0 	197.89 	514.15 
1979.5 	197.94 	514.15 
1980.0 	197.99 	514.15 
1980.5 	198.04 	514.15 
1981.0 	198.09 	514.15 
1981.5 	198.14 	513.48 
1982.0 	198.19 	513.48 
1982.5 	198.24 	513.48 
1983.0 	198.29 	513.48 
1983.5 	198.34 	513.48 
1984.0 	198.39 	513.48 
1984.5 	198.44 	513.48 
1985.0 	198.49 	513.48 
1985.5 	198.54 	512.80 
1986.0 	198.59 	513.48 
1986.5 	198.64 	512.80 
1987.0 	198.69 	512.80 
1987.5 	198.74 	512.80 
1988.0 	198.79 	512.80 
1988.5 	198.84 	512.80 
1989.0 	198.89 	512.80 
1989.5 	198.94 	512.80 
1990.0 	198.99 	512.80 
1990.5 	199.04 	512.80 
1991.0 	199.09 	512.80 
1991.5 	199.14 	512.13 
1992.0 	199.19 	512.13 
1992.5 	199.24 	512.13 
1993.0 	199.29 	512.13 
1993.5 	199.34 	512.13 
1994.0 	199.39 	512.13 
1994.5 	199.44 	512.13 
1995.0 	199.49 	512.13 
1995.5 	199.54 	512.13 
1996.0 	199.59 	512.13 
1996.5 	199.64 	512.13 
1997.0 	199.69 	511.45 
1997.5 	199.74 	511.45 
1998.0 	199.79 	512.13 
1998.5 	199.84 	511.45 
1999.0 	199.89 	511.45 
1999.5 	199.94 	511.45 
2000.0 	199.99 	511.45 
2000.5 	200.04 	511.45 
2001.0 	200.09 	511.45 
2001.5 	200.14 	511.45 
2002.0 	200.19 	511.45 
2002.5 	200.24 	511.45 
2003.0 	200.29 	511.45 
2003.5 	200.34 	511.45 
2004.0 	200.39 	510.78 
